,System,Night,T_sececl,Tmid,Obs_start,Obs_end,Sunalt_start,Sunalt_mid,Sunalt_end,Airm_start,Airm_mid,Airm_end,Moon_dist,Timing,GoodCond,GoodCond_before,GoodCond_after
4675,HATS-33 b,2021-06-05,2459371.8510155412,2459371.7466588877,2459371.6841615885,2459371.80915621,-85.8,-73.05,-52.63,1.4,1.21,1.16,99.37,Before,True,3.39,4.07
4676,HATS-33 b,2021-06-10,2459376.949924198,2459376.8455668394,2459376.783069117,2459376.9080645856,-61.43,-41.14,-21.26,1.16,1.2,1.37,145.09,Before,True,6.09,1.73
4677,HATS-33 b,2021-06-18,2459384.5983484616,2459384.7027067523,2459384.640208435,2459384.765205093,-71.19,-87.88,-67.71,1.44,1.23,1.16,96.61,After,True,3.18,5.19
4678,HATS-33 b,2021-06-23,2459389.697340325,2459389.8016993734,2459389.7392006004,2459389.8641981706,-76.45,-56.04,-35.85,1.17,1.19,1.34,37.04,After,True,5.89,2.83
4679,HATS-33 b,2021-06-28,2459394.796366944,2459394.692007189,2459394.629508034,2459394.7545063687,-67.18,-87.34,-71.65,1.37,1.2,1.16,53.81,Before,True,3.58,5.48
4680,HATS-33 b,2021-07-03,2459399.895428961,2459399.7910684235,2459399.728568797,2459399.853568074,-80.26,-59.85,-39.56,1.16,1.21,1.4,107.2,Before,True,6.29,3.11
4681,HATS-33 b,2021-07-11,2459407.544089246,2459407.648450799,2459407.5859505273,2459407.710951094,-52.22,-72.64,-85.56,1.4,1.21,1.16,141.33,After,True,3.39,6.22
4682,HATS-33 b,2021-07-16,2459412.643241104,2459412.7476034453,2459412.6851027003,2459412.8101042137,-83.75,-74.07,-53.67,1.16,1.2,1.37,86.99,After,True,6.1,3.52
4683,HATS-33 b,2021-07-21,2459417.742428593,2459417.638065541,2459417.5755644115,2459417.700566695,-48.24,-68.66,-85.55,1.33,1.19,1.17,33.78,Before,True,3.77,5.82
4684,HATS-33 b,2021-07-26,2459422.841650995,2459422.737287185,2459422.6747855977,2459422.7997887954,-79.68,-76.66,-56.61,1.16,1.23,1.45,60.83,Before,True,6.12,3.11
4685,HATS-33 b,2021-08-03,2459430.4905483075,2459430.594913055,2459430.5324108703,2459430.657415264,-33.37,-53.79,-73.66,1.36,1.2,1.16,139.55,After,True,2.66,6.0
4686,HATS-33 b,2021-08-08,2459435.5898543764,2459435.6942198384,2459435.6317172246,2459435.7567224745,-65.26,-80.86,-68.95,1.16,1.22,1.41,134.79,After,True,5.01,3.29
4687,HATS-33 b,2021-08-13,2459440.689191944,2459440.584825865,2459440.5223229206,2459440.647328832,-29.43,-49.84,-69.46,1.3,1.18,1.17,79.47,Before,True,2.36,5.59
4688,HATS-33 b,2021-08-18,2459445.7885592007,2459445.6841924842,2459445.621689154,2459445.7466958356,-61.15,-76.99,-69.77,1.17,1.25,1.5,30.49,Before,True,4.72,2.88
4689,HATS-33 b,2021-08-31,2459458.5370938997,2459458.641461867,2459458.5789577533,2459458.7039660015,-46.48,-64.94,-73.27,1.16,1.24,1.46,144.64,After,True,3.63,3.05
4690,HATS-33 b,2021-09-10,2459468.7360246126,2459468.631655782,2459468.5691511827,2459468.6941604004,-42.35,-60.42,-69.75,1.17,1.28,1.56,69.6,Before,True,3.34,2.63
4691,HATS-33 b,2021-09-23,2459481.4847814436,2459481.589150923,2459481.5266459044,2459481.65165596,-27.57,-46.51,-61.29,1.17,1.26,1.52,105.59,After,True,2.24,2.8
4692,HATS-33 b,2021-10-03,2459491.6838338994,2459491.579464087,2459491.5169588956,2459491.6419692943,-23.37,-42.01,-56.62,1.18,1.31,1.63,123.14,Before,True,1.93,2.38
4693,HATS-33 b,2022-05-10,2459710.9433133774,2459710.8389594452,2459710.776463774,2459710.901455139,-61.6,-41.19,-20.92,1.32,1.18,1.17,116.58,Before,True,3.88,1.69
4694,HATS-33 b,2022-05-23,2459723.6902812673,2459723.7946363417,2459723.73213995,2459723.857132756,-76.87,-56.56,-36.2,1.35,1.2,1.16,67.11,After,True,3.67,2.84
4695,WASP-127 b,2022-01-18,2459598.8981163483,2459598.7588299476,2459598.6963343653,2459598.821325567,-45.03,-41.16,-29.13,1.42,1.13,1.07,33.99,Before,True,2.62,2.51
4696,WASP-127 b,2022-02-04,2459615.6093851035,2459615.748674655,2459615.686177576,2459615.811171774,-48.94,-46.88,-35.27,1.22,1.08,1.11,151.17,After,True,3.49,3.03
4697,WASP-127 b,2022-02-25,2459636.499073541,2459636.638367793,2459636.575868609,2459636.700867015,-33.7,-49.28,-56.72,1.57,1.18,1.07,111.75,After,True,2.22,5.57
4698,WASP-127 b,2022-03-05,2459644.855153339,2459644.7158568683,2459644.653356768,2459644.778357009,-54.94,-59.55,-50.19,1.09,1.09,1.27,133.31,Before,True,4.61,3.19
4699,WASP-127 b,2022-03-22,2459661.5676669367,2459661.7069671885,2459661.644465306,2459661.7694691084,-59.35,-66.42,-56.55,1.07,1.17,1.53,82.27,After,True,4.87,2.29
4700,WASP-127 b,2022-03-26,2459665.745866525,2459665.606565325,2459665.5440631057,2459665.669067585,-31.65,-50.81,-65.56,1.24,1.08,1.1,134.74,Before,True,2.53,4.44
4701,WASP-127 b,2022-04-12,2459682.45892662,2459682.5982310674,2459682.535727304,2459682.6607348695,-32.81,-52.84,-70.18,1.12,1.07,1.2,17.65,After,True,2.6,3.52
4702,WASP-127 b,2022-05-11,2459711.7075864407,2459711.568277832,2459711.505772274,2459711.6307834242,-27.23,-47.6,-67.93,1.07,1.16,1.51,20.66,Before,True,2.2,2.34
4703,WASP-136 b,2021-08-01,2459428.911252405,2459428.7490526563,2459428.6865570983,2459428.811548248,-81.55,-72.35,-52.27,1.65,1.19,1.05,62.07,Before,True,2.06,4.01
4704,WASP-136 b,2021-08-17,2459444.556379415,2459444.718582264,2459444.656085426,2459444.7810791386,-71.31,-76.55,-59.77,1.51,1.14,1.04,86.92,After,True,2.38,4.57
4705,WASP-136 b,2021-08-27,2459454.986650823,2459454.824445179,2459454.761947344,2459454.886943051,-63.16,-43.92,-23.58,1.04,1.12,1.43,47.21,Before,True,5.57,1.89
4706,WASP-136 b,2021-09-12,2459470.632374264,2459470.7945838715,2459470.7320844186,2459470.8570833607,-65.07,-49.14,-29.64,1.04,1.16,1.56,103.19,After,True,5.91,2.21
4707,WASP-136 b,2021-09-17,2459475.8477049,2459475.685493839,2459475.6229939284,2459475.7479937896,-56.76,-66.94,-59.95,1.18,1.05,1.08,35.57,Before,True,3.61,4.5
4708,WASP-136 b,2021-10-03,2459491.493968638,2459491.656183773,2459491.5936821937,2459491.718685393,-45.85,-58.74,-58.98,1.13,1.04,1.11,163.85,After,True,3.77,4.15
4709,WASP-136 b,2021-11-03,2459522.7876557345,2459522.6254329258,2459522.562928478,2459522.6879374105,-31.33,-44.77,-49.85,1.04,1.09,1.33,145.13,Before,True,2.68,2.86
4710,WASP-136 b,2021-11-19,2459538.434975092,2459538.5972003685,2459538.534694881,2459538.6597058903,-20.8,-35.72,-44.63,1.04,1.13,1.45,69.37,After,True,1.77,2.49
4711,WASP-138 b,2021-08-23,2459450.945819841,2459450.818619814,2459450.756125312,2459450.8811143492,-65.87,-46.64,-26.29,1.62,1.21,1.1,45.68,Before,True,2.15,2.09
4712,WASP-138 b,2021-09-25,2459483.6533318344,2459483.7805359005,2459483.7180393436,2459483.843032497,-62.2,-49.11,-30.71,1.25,1.1,1.14,28.4,After,True,3.4,2.44
4713,WASP-138 b,2021-10-02,2459490.9218351464,2459490.794629658,2459490.732132478,2459490.857126877,-57.45,-43.06,-24.46,1.14,1.1,1.25,110.67,Before,True,4.2,1.97
4714,WASP-138 b,2021-10-06,2459494.5561150126,2459494.6833209787,2459494.6208234923,2459494.7458185013,-51.68,-59.66,-53.5,1.81,1.27,1.11,160.51,After,True,1.79,4.57
4715,WASP-138 b,2021-10-13,2459501.824734333,2459501.697526812,2459501.635028636,2459501.760025027,-52.43,-56.83,-48.16,1.45,1.15,1.1,93.11,Before,True,2.59,4.1
4716,WASP-138 b,2021-11-04,2459523.6311004856,2459523.758312571,2459523.695812071,2459523.8208131073,-49.38,-42.04,-27.47,1.1,1.21,1.63,162.86,After,True,5.49,2.08
4717,WASP-138 b,2021-11-15,2459534.534579674,2459534.661793981,2459534.599292391,2459534.724295612,-37.02,-45.73,-44.48,1.18,1.1,1.2,23.48,After,True,3.38,3.67
4718,WASP-138 b,2021-11-22,2459541.803673286,2459541.6764573655,2459541.6139550586,2459541.7389597115,-38.22,-44.8,-41.4,1.11,1.13,1.36,65.28,Before,True,3.62,2.86
4719,WASP-138 b,2021-12-25,2459574.515536291,2459574.6427576058,2459574.5802525734,2459574.7052626703,-27.12,-38.46,-41.95,1.12,1.32,1.98,133.4,After,True,2.41,1.51
4720,EPIC 220674823 b,2021-08-24,2459451.652964219,2459451.7334864945,2459451.670990761,2459451.795982264,-73.24,-71.39,-53.64,1.95,1.38,1.23,13.96,After,True,1.59,4.12
4721,EPIC 220674823 b,2021-08-28,2459455.652020895,2459455.732543571,2459455.6700475262,2459455.795039652,-72.01,-70.31,-53.01,1.81,1.34,1.23,38.69,After,True,1.83,4.08
4722,EPIC 220674823 b,2021-09-01,2459459.651097772,2459459.7316208733,2459459.669124498,2459459.794117286,-70.74,-69.14,-52.3,1.69,1.31,1.23,85.71,After,True,2.07,4.04
4723,EPIC 220674823 b,2021-09-02,2459460.7936949893,2459460.7131717303,2459460.650675279,2459460.7756682173,-66.77,-71.74,-57.56,1.89,1.36,1.23,97.71,Before,True,1.69,4.47
4724,EPIC 220674823 b,2021-09-05,2459463.6501961066,2459463.7307196585,2459463.6682229335,2459463.793216422,-69.42,-67.91,-51.52,1.59,1.28,1.24,136.33,After,True,2.31,4.0
4725,EPIC 220674823 b,2021-09-06,2459464.7927996893,2459464.712275972,2459464.649779167,2459464.774772815,-65.63,-70.32,-56.66,1.75,1.32,1.23,149.3,Before,True,1.93,4.42
4726,EPIC 220674823 b,2021-09-09,2459467.6493170857,2459467.729841111,2459467.6673440184,2459467.7923382437,-68.07,-66.61,-50.67,1.51,1.26,1.25,164.54,After,True,2.55,3.95
4727,EPIC 220674823 b,2021-09-10,2459468.791927348,2459468.711403151,2459468.648905975,2459468.773900366,-64.44,-68.86,-55.7,1.65,1.29,1.23,151.8,Before,True,2.18,4.38
4728,EPIC 220674823 b,2021-09-13,2459471.6484617298,2459471.728986247,2459471.6664887723,2459471.7914837617,-66.68,-65.26,-49.76,1.45,1.24,1.27,109.87,After,True,2.79,3.81
4729,EPIC 220674823 b,2021-09-14,2459472.7910789186,2459472.710554226,2459472.6480566645,2459472.773051826,-63.22,-67.37,-54.68,1.56,1.27,1.25,96.27,Before,True,2.42,4.19
4730,EPIC 220674823 b,2021-09-17,2459475.6476308247,2459475.728155848,2459475.6656579804,2459475.790653756,-65.27,-63.87,-48.8,1.39,1.23,1.3,55.38,After,True,3.04,3.57
4731,EPIC 220674823 b,2021-09-18,2459476.790255132,2459476.70972993,2459476.6472319737,2459476.7722279252,-61.96,-65.86,-53.61,1.48,1.25,1.26,42.52,Before,True,2.66,3.94
4732,EPIC 220674823 b,2021-09-21,2459479.646825008,2459479.72735055,2459479.6648522797,2459479.78984886,-63.84,-62.45,-47.8,1.35,1.23,1.33,8.97,After,True,3.28,3.32
4733,EPIC 220674823 b,2021-09-22,2459480.789456607,2459480.7089308826,2459480.6464325218,2459480.771429283,-60.67,-64.34,-52.5,1.42,1.24,1.29,12.62,Before,True,2.9,3.7
4734,EPIC 220674823 b,2021-09-25,2459483.646044881,2459483.726570953,2459483.6640722714,2459483.789069675,-62.4,-61.02,-46.77,1.31,1.23,1.38,46.35,After,True,3.52,3.08
4735,EPIC 220674823 b,2021-09-26,2459484.788683941,2459484.7081576833,2459484.645658909,2459484.770656498,-59.36,-62.81,-51.36,1.37,1.23,1.32,57.76,Before,True,3.15,3.46
4736,EPIC 220674823 b,2021-09-29,2459487.6452910285,2459487.725817642,2459487.66331854,2459487.7883167844,-60.94,-59.58,-45.72,1.28,1.24,1.43,93.41,After,True,3.77,2.84
4737,EPIC 220674823 b,2021-09-30,2459488.7879377077,2459488.7074109055,2459488.644911709,2459488.7699101428,-58.03,-61.28,-50.21,1.33,1.23,1.35,105.41,Before,True,3.39,3.21
4738,EPIC 220674823 b,2021-10-03,2459491.644563973,2459491.725091138,2459491.662591608,2459491.7875907077,-59.48,-58.14,-44.66,1.26,1.25,1.49,144.18,After,True,4.01,2.59
4739,EPIC 220674823 b,2021-10-04,2459492.7872184026,2459492.7066910476,2459492.644191421,2459492.769190714,-56.68,-59.76,-49.05,1.3,1.23,1.4,157.15,Before,True,3.64,2.97
4740,EPIC 220674823 b,2021-10-07,2459495.6438641245,2459495.7243918474,2459495.661891884,2459495.78689185,-58.02,-56.71,-43.6,1.24,1.27,1.57,156.07,After,True,4.26,2.35
4741,EPIC 220674823 b,2021-10-08,2459496.7865263885,2459496.705998475,2459496.643498415,2459496.7684985753,-55.33,-58.26,-47.89,1.27,1.24,1.46,142.24,Before,True,3.88,2.72
4742,EPIC 220674823 b,2021-10-11,2459499.643191682,2459499.7237199643,2459499.661219567,2459499.7862203997,-56.57,-55.3,-42.55,1.23,1.3,1.66,99.29,After,True,4.5,2.1
4743,EPIC 220674823 b,2021-10-12,2459500.785861785,2459500.7053333144,2459500.642832821,2459500.767833847,-53.98,-56.78,-46.74,1.25,1.26,1.53,85.7,Before,True,4.13,2.48
4744,EPIC 220674823 b,2021-10-15,2459503.6425465783,2459503.723075416,2459503.6605745875,2459503.7855762816,-55.14,-53.92,-41.52,1.23,1.33,1.78,45.64,After,True,4.75,1.85
4745,EPIC 220674823 b,2021-10-16,2459504.785224468,2459504.7046954436,2459504.6421945198,2459504.7671964066,-52.63,-55.33,-45.61,1.24,1.28,1.61,33.24,Before,True,4.37,2.23
4746,EPIC 220674823 b,2021-10-19,2459507.641928602,2459507.72245799,2459507.6599567346,2459507.7849592823,-53.73,-52.57,-40.51,1.23,1.37,1.92,10.24,After,True,5.0,1.61
4747,EPIC 220674823 b,2021-10-20,2459508.7846142086,2459508.7040846357,2459508.6415832858,2459508.7665860243,-51.3,-53.93,-44.52,1.23,1.31,1.71,19.63,Before,True,4.62,1.98
4748,EPIC 220674823 b,2021-10-22,2459510.4986465974,2459510.5791762816,2459510.5166747975,2459510.6416778034,-20.63,-38.04,-50.7,1.85,1.35,1.23,41.06,After,True,1.73,4.85
4749,EPIC 220674823 b,2021-10-24,2459512.784030743,2459512.7035006285,2459512.640998856,2459512.7660024376,-49.99,-52.57,-43.46,1.23,1.35,1.84,65.78,Before,True,4.69,1.73
4750,EPIC 220674823 b,2021-10-26,2459514.4980745004,2459514.578604724,2459514.5161028206,2459514.6411066656,-19.82,-37.01,-49.4,1.72,1.31,1.23,87.76,After,True,1.67,4.6
4751,EPIC 220674823 b,2021-10-30,2459518.497528718,2459518.578059473,2459518.515557157,2459518.640561828,-19.0,-35.98,-48.13,1.62,1.28,1.24,136.86,After,True,1.6,4.35
4752,EPIC 220674823 b,2021-11-03,2459522.497008781,2459522.577540057,2459522.5150373364,2459522.6400428163,-18.17,-34.96,-46.9,1.53,1.26,1.25,163.8,After,True,1.53,4.1
4753,EPIC 220674823 c,2021-08-12,2459439.9401808814,2459439.819929355,2459439.75743439,2459439.8824243573,-68.01,-48.17,-27.75,1.43,1.24,1.28,170.5,Before,True,2.88,2.2
4754,EPIC 220674823 c,2021-09-08,2459466.6166055086,2459466.736860823,2459466.6743638194,2459466.799357866,-69.31,-65.6,-48.84,1.48,1.25,1.26,171.36,After,True,2.66,3.8
4755,TRAPPIST-1 e,2021-06-29,2459395.716848902,2459395.78531835,2459395.72282405,2459395.84781268,-82.02,-61.61,-41.32,1.97,1.3,1.09,7.33,After,True,1.56,3.24
4756,TRAPPIST-1 e,2021-07-11,2459407.9150327537,2459407.846562565,2459407.784067629,2459407.909057538,-62.24,-41.87,-21.84,1.16,1.06,1.13,150.72,Before,True,3.82,1.77
4757,TRAPPIST-1 e,2021-08-23,2459450.6099999645,2459450.678473972,2459450.61597551,2459450.740972472,-58.85,-74.78,-69.91,1.43,1.13,1.06,8.34,After,True,2.6,5.27
4758,TRAPPIST-1 e,2021-08-29,2459456.7094988176,2459456.6410241104,2459456.5785250505,2459456.7035232075,-46.53,-65.2,-74.03,1.64,1.2,1.07,79.51,Before,True,2.1,5.78
4759,TRAPPIST-1 e,2021-08-29,2459456.7094988176,2459456.7779735737,2459456.715474428,2459456.840472757,-72.94,-57.96,-38.32,1.06,1.14,1.45,81.13,After,True,5.38,2.49
4760,TRAPPIST-1 e,2021-09-04,2459462.8090592856,2459462.7405838124,2459462.6780840554,2459462.803083609,-71.04,-66.19,-48.77,1.07,1.09,1.31,154.07,Before,True,4.88,3.0
4761,TRAPPIST-1 e,2021-10-17,2459505.5076957834,2459505.576175824,2459505.5136718554,2459505.6386798318,-20.48,-38.35,-51.8,1.17,1.06,1.12,11.25,After,True,1.71,4.12
4762,TRAPPIST-1 e,2021-10-29,2459517.707797341,2459517.639316196,2459517.5768112554,2459517.7018211694,-35.9,-48.26,-51.0,1.07,1.24,1.76,155.59,Before,True,3.09,1.82
4763,TRAPPIST-1 f,2021-07-10,2459406.8555662027,2459406.785231688,2459406.722736846,2459406.8477265653,-82.14,-61.86,-41.5,1.55,1.17,1.06,137.43,Before,True,2.28,3.24
4764,TRAPPIST-1 f,2021-08-16,2459443.680106751,2459443.7504445557,2459443.6879467503,2459443.8129424006,-78.01,-69.2,-49.79,1.16,1.06,1.14,89.93,After,True,3.87,3.82
4765,TRAPPIST-1 f,2021-08-25,2459452.886542094,2459452.816203178,2459452.753704424,2459452.8787019663,-66.0,-47.0,-26.68,1.07,1.23,1.75,33.83,Before,True,6.04,1.84
4766,TRAPPIST-1 f,2021-09-22,2459480.5066876886,2459480.577029724,2459480.5145281604,2459480.6395313255,-23.82,-43.17,-59.33,1.62,1.19,1.07,38.9,After,True,1.95,5.74
4767,TRAPPIST-1 f,2021-10-01,2459489.7136838213,2459489.643340657,2459489.580838134,2459489.7058432195,-42.76,-57.46,-61.0,1.11,1.07,1.2,147.85,Before,True,3.48,3.56
4768,TRAPPIST-1 f,2021-11-07,2459526.542879725,2459526.6132261856,2459526.5507206894,2459526.675731714,-27.35,-41.61,-48.55,1.07,1.23,1.74,74.77,After,True,2.33,1.86
4769,TRAPPIST-1 g,2021-07-29,2459425.6388028674,2459425.7111595105,2459425.6486633676,2459425.7736556875,-71.47,-82.87,-64.88,1.83,1.26,1.08,36.89,After,True,1.75,4.94
4770,TRAPPIST-1 g,2021-09-04,2459462.6963771735,2459462.6240163804,2459462.561516696,2459462.6865161024,-40.56,-59.53,-71.75,1.64,1.2,1.07,152.58,Before,True,2.08,5.79
4771,TRAPPIST-1 g,2021-09-04,2459462.6963771735,2459462.7687380207,2459462.7062382456,2459462.8312378335,-71.62,-58.96,-39.9,1.06,1.16,1.52,154.43,After,True,5.55,2.32
4772,TRAPPIST-1 g,2021-10-11,2459499.7561842683,2459499.683819052,2459499.6213155426,2459499.746322595,-50.44,-57.79,-51.63,1.07,1.22,1.7,69.22,Before,True,4.36,1.93
4773,TRAPPIST-1 h,2021-08-27,2459454.7956612217,2459454.720801376,2459454.6583024766,2459454.7833003155,-69.88,-72.87,-56.86,1.16,1.06,1.14,56.8,Before,True,3.88,4.0
4774,TRAPPIST-1 h,2021-09-15,2459473.5626332876,2459473.637495432,2459473.574994566,2459473.6999963387,-43.54,-60.69,-67.69,1.29,1.09,1.08,52.84,After,True,3.12,4.75
4775,HD 106315 b,2022-03-15,2459654.6310694213,2459654.758324358,2459654.695825323,2459654.8208234333,-63.64,-57.29,-41.07,1.11,1.12,1.34,32.89,After,True,4.64,2.92
4776,HD 106315 b,2022-04-03,2459673.735822105,2459673.608563005,2459673.546062006,2459673.6710640425,-34.21,-53.69,-68.92,1.55,1.19,1.1,135.78,Before,True,2.29,5.27
4777,HD 106315 b,2022-04-22,2459692.8411825784,2459692.713919481,2459692.6514165048,2459692.776422491,-70.85,-76.43,-59.93,1.12,1.32,1.98,115.96,Before,True,5.51,1.49
4778,HD 106315 b,2022-05-21,2459721.500183123,2459721.6274505253,2459721.56494537,2459721.689955713,-47.05,-67.48,-85.6,1.11,1.28,1.86,139.13,After,True,3.68,1.67
4779,HD 106315 c,2021-06-03,2459369.3921620836,2459369.5374114593,2459369.4749057274,2459369.599917227,-18.39,-38.26,-58.56,1.11,1.12,1.33,176.13,After,True,1.55,2.96
4780,HATS-22 b,2021-06-05,2459371.503754247,2459371.5980228456,2459371.5355178737,2459371.66052784,-37.62,-57.9,-78.32,1.07,1.31,1.99,141.56,After,True,3.0,1.5
4781,HATS-22 b,2022-01-27,2459607.643784551,2459607.738038395,2459607.6755432077,2459607.800533611,-45.99,-45.75,-35.79,1.49,1.14,1.01,68.42,After,True,2.45,3.16
4782,HATS-22 b,2022-02-10,2459621.8112305873,2459621.716975427,2459621.654479413,2459621.779471473,-47.36,-51.27,-43.67,1.36,1.09,1.0,105.27,Before,True,2.86,3.88
4783,HATS-22 b,2022-03-01,2459640.701502238,2459640.795759627,2459640.7332620863,2459640.858257201,-56.75,-45.04,-27.6,1.0,1.06,1.3,134.4,After,True,6.0,2.22
4784,HATS-22 b,2022-03-15,2459654.869519089,2459654.7752597327,2459654.7127609346,2459654.8377585625,-63.5,-53.46,-36.01,1.01,1.11,1.42,49.06,Before,True,6.38,2.63
4785,HATS-22 b,2022-03-20,2459659.5922560464,2459659.6865159613,2459659.6240167455,2459659.7490152125,-53.71,-65.17,-60.6,1.06,1.0,1.08,41.98,After,True,4.34,4.44
4786,HATS-22 b,2022-04-03,2459673.760666725,2459673.6664047465,2459673.6039042147,2459673.7289053136,-52.31,-68.15,-68.45,1.03,1.01,1.13,131.03,Before,True,4.1,4.0
4787,HATS-22 b,2022-04-08,2459678.4835368707,2459678.5777994026,2459678.515298453,2459678.640300386,-25.32,-45.51,-64.02,1.26,1.05,1.01,83.8,After,True,2.05,5.8
4788,HATS-22 b,2022-04-22,2459692.6523386445,2459692.5580741814,2459692.4955720026,2459692.620576395,-21.52,-41.95,-61.91,1.17,1.02,1.02,104.62,Before,True,1.77,5.36
4789,HATS-22 b,2022-05-11,2459711.544483101,2459711.638749752,2459711.5762460707,2459711.701253462,-50.21,-70.46,-83.13,1.02,1.17,1.59,34.7,After,True,3.9,2.17
4790,HATS-22 b,2022-05-25,2459725.713843983,2459725.6195760416,2459725.5570715424,2459725.682080566,-44.58,-65.0,-84.66,1.05,1.26,1.83,146.64,Before,True,3.5,1.72
4791,KELT-11 b,2022-01-27,2459607.567549149,2459607.764847939,2459607.702351808,2459607.827344108,-47.24,-42.45,-29.55,1.21,1.05,1.06,86.59,After,True,3.45,2.52
4792,KELT-11 b,2022-02-15,2459626.511036616,2459626.708340896,2459626.6458430258,2459626.7708388055,-47.48,-53.13,-46.71,1.23,1.05,1.05,32.47,After,True,3.34,4.15
4793,KELT-11 b,2022-02-24,2459635.9829879426,2459635.7856802936,2459635.723181452,2459635.848179172,-55.82,-46.17,-29.72,1.04,1.14,1.5,96.51,Before,True,5.79,2.35
4794,KELT-11 b,2022-03-06,2459645.455087012,2459645.652397434,2459645.5898976186,2459645.7148972894,-40.13,-55.13,-59.97,1.25,1.06,1.05,124.56,After,True,3.24,4.89
4795,KELT-11 b,2022-03-15,2459654.9273360632,2459654.730022194,2459654.667521383,2459654.792523042,-61.05,-62.04,-49.04,1.04,1.13,1.46,26.55,Before,True,5.29,2.44
4796,KELT-11 b,2022-03-25,2459664.3997315518,2459664.597048068,2459664.534546323,2459664.6595498524,-28.36,-47.75,-63.56,1.27,1.06,1.05,117.3,After,True,2.28,4.98
4797,KELT-11 b,2022-04-03,2459673.8722680514,2459673.6749483286,2459673.612445663,2459673.7374510304,-54.82,-69.49,-66.87,1.04,1.12,1.44,117.15,Before,True,4.3,2.52
4798,KELT-11 b,2022-04-22,2459692.81771951,2459692.6203949186,2459692.5578907095,2459692.682899163,-41.89,-61.86,-77.29,1.04,1.11,1.41,127.46,Before,True,3.27,2.58
4799,KELT-11 b,2022-05-11,2459711.7635736116,2459711.5662455726,2459711.5037402683,2459711.6287509105,-26.57,-46.93,-67.28,1.04,1.11,1.4,22.66,Before,True,2.16,2.64
4800,WASP-167 b,2021-05-28,2459363.5557998125,2459363.6611666395,2459363.5986632383,2459363.723670067,-58.2,-78.56,-79.96,1.05,1.21,1.66,76.43,After,True,4.51,2.07
4801,WASP-167 b,2021-06-05,2459371.644110162,2459371.5387424026,2459371.476238501,2459371.601246336,-18.8,-38.66,-58.95,1.07,1.02,1.09,149.97,Before,True,1.58,4.48
4802,WASP-167 b,2021-06-07,2459373.6661987174,2459373.5608307226,2459373.4983266797,2459373.6233347966,-25.72,-45.75,-66.12,1.03,1.04,1.17,144.62,Before,True,2.11,3.82
4803,WASP-167 b,2021-06-09,2459375.688291364,2459375.5829231436,2459375.5204189643,2459375.6454273527,-32.7,-52.87,-73.28,1.02,1.08,1.3,128.62,Before,True,2.63,3.16
